892,3442,20.67
720,5396,58.22
94,4582,41.80
672,3993,95.66
283,516,19.22
760,6902,18.79
900,1014,73.59
259,8628,84.07
811,5336,11.25
256,2917,30.48
75,5936,69.43
717,412,81.71
274,1179,61.86
529,1334,63.58
116,274,63.90
22,2781,32.47
122,413,23.52
809,3579,65.70
542,9083,42.68
526,3908,3.38
930,8325,39.20
801,2613,91.97
226,6706,16.38
188,4713,12.99
571,1854,99.54
391,9696,36.11
423,177,90.95
606,7962,98.24
442,772,39.19
129,6123,61.50
366,9823,67.41
715,389,65.13
189,6747,1.59
4,2395,90.20
844,9781,25.77
832,1389,36.60
256,1820,90.33
114,2254,64.61
830,5365,39.60
679,4311,73.77
101,1041,87.36
686,9064,84.10
743,4586,40.92
998,3623,94.65
496,4853,73.51
251,1309,76.88
650,9551,79.93
721,1213,40.68
642,9031,20.25
335,9280,57.37
999,1806,13.86
496,7426,95.80
211,6520,67.98
719,6601,28.63
35,5835,74.31
825,4005,53.12
542,8375,22.33
672,4060,52.81
672,6250,26.22
663,6254,91.37
279,6023,35.46
110,9155,18.59
478,601,39.88
441,4718,38.97
960,1323,65.91
920,7714,32.64
38,3159,47.68
70,9276,2.40
552,1609,89.17
607,5910,95.73
267,5009,25.30
588,2672,82.46
37,356,93.70
339,733,49.54
521,6761,83.72
646,1850,59.37
61,1910,51.94
159,3419,6.61
44,3547,59.62
356,6339,25.50
847,2140,3.31
494,1646,52.46
278,2134,42.45
915,2463,97.73
283,8373,31.88
100,3626,49.81
177,5915,60.87
417,2617,29.09
575,3155,64.77
728,9101,29.76
266,4717,19.04
848,9564,35.73
871,8368,26.04
525,3748,94.67
741,4869,53.17
91,8345,80.10
747,2869,59.19
459,8124,54.71
203,8968,98.16
67,5102,10.86
663,8140,57.73
351,2686,89.34
230,6174,32.21
712,9985,17.49
959,9155,64.34
871,6529,50.81
812,8069,57.73
964,9707,65.05
390,8031,86.98
257,4359,28.39
392,8514,1.58
822,5272,2.39
779,4759,12.69
873,6673,22.57
574,8626,12.21
851,2045,2.97
180,2202,99.80
814,8717,50.33
83,539,75.77
926,7002,73.41
220,3882,68.63
175,5506,45.92
413,9488,34.27
693,3698,13.46
386,6363,50.02
332,1824,42.86
246,9210,60.05
486,4239,79.37
611,7238,55.62
592,7278,80.35
219,2957,25.61
833,7452,66.02
171,1256,6.48
995,5539,41.36
389,922,39.97
210,2359,76.06
616,6908,99.21
750,9459,3.51
935,4851,84.41
98,2665,24.97
472,6576,75.62
172,9353,23.95
283,667,91.69
938,3915,67.24
190,7482,84.12
663,6826,62.60
453,2024,90.92
938,3614,72.18
517,5560,20.14
656,2876,24.72
462,9788,80.45
57,8318,61.95
196,5892,71.79
351,4283,29.97
596,1951,89.03
509,8979,89.64
162,8022,29.23
765,232,24.03
432,6757,94.84
62,6790,80.35
977,3854,78.96
306,6193,70.79
868,2567,7.27
966,4887,94.87
978,2731,90.24
752,5109,61.12
884,9870,40.15
889,4460,74.72
295,7932,43.10
651,8126,38.18
83,5891,26.82
491,8904,6.47
941,6816,28.51
718,1787,59.36
31,3618,49.73
412,2294,26.23
82,3093,69.02
456,5184,70.33
5,9227,51.61
908,6913,73.89
595,9270,92.89
534,4189,21.35
732,4964,76.25
118,5574,33.27
255,3808,52.30
783,481,53.07
134,4965,31.89
357,5250,74.75
321,277,45.11
706,2008,57.89
183,9413,15.15
271,2478,8.55
1,5273,3.63
531,2849,42.83
794,1853,43.25
87,9182,68.48
476,3922,73.09
90,5685,20.52
23,7045,84.83
609,1434,50.24
287,4871,36.31
574,8600,17.73
215,1977,43.85
991,8136,69.16
975,491,16.30
952,8284,41.05
779,228,78.35
918,9956,60.52
425,1533,31.78
113,417,92.11
12,8635,19.26
466,4656,40.75
448,9051,9.11
60,3827,49.01
968,8840,99.65
333,4334,4.33
259,6777,88.50
469,9197,95.81
379,6916,99.16
880,5980,76.08
602,3568,38.88
653,5643,12.00
334,6642,46.18
550,1725,80.87
504,918,61.83
259,8133,24.99
725,2035,26.01
139,3761,95.88
649,9210,83.66
813,6202,74.00
539,5186,21.26
722,4282,76.20
156,837,51.14
697,9416,44.69
62,6067,39.66
619,8092,98.21
276,9348,4.14
774,1325,62.05
227,6232,28.57
914,7203,80.42
82,1211,2.49
716,3467,76.46
321,4114,25.44
530,9641,84.07
527,8888,94.79
411,3176,36.94
731,9522,26.70
284,5063,11.94
688,2559,57.08
807,2782,49.78
301,4009,41.40
986,2666,72.97
181,6185,99.89
493,3397,64.16
278,1538,71.14
683,4918,64.64
166,7305,71.82
396,8602,72.21
305,886,80.76
705,7720,94.27
53,9002,62.29
636,756,57.46
903,9217,16.56
108,4785,54.90
972,7597,47.95
703,7175,8.82
26,4013,29.88
480,6737,81.95
579,925,35.00
354,8831,12.15
900,3562,74.82
525,5632,95.82
149,6487,30.01
158,3650,6.16
364,8049,83.32
381,4860,47.23
793,2580,9.61
191,1472,60.34
616,660,74.63
229,4527,48.37
334,2518,59.96
129,4515,36.64
263,4338,6.89
19,9988,23.16
87,6117,93.30
560,6814,62.13
226,9455,32.30
43,825,41.50
351,6004,46.23
425,8893,41.38
754,787,78.09
11,1718,26.78
40,8063,16.27
415,573,21.29
598,505,79.20
302,8682,62.70
318,3553,69.97
516,9295,62.36
800,5056,77.20
361,2544,21.89
42,550,87.81
986,3755,6.18
725,3444,36.48
245,3732,32.78
180,3568,59.59
286,3405,5.58
316,1290,58.58
163,1814,32.58
371,8234,5.18
225,9317,95.48
184,3054,30.93
617,646,44.90
258,2478,42.75
178,195,63.72
386,9694,1.71
659,6655,67.20
514,7054,89.42
645,6148,19.22
659,8768,50.69
990,3606,63.70
862,7373,23.11
174,9890,22.96
194,4424,41.57
952,1232,22.94
815,7752,20.31
115,2069,85.40
863,931,89.03
835,1891,59.36
110,9355,3.28
120,5658,33.51
826,8688,49.50
52,3854,39.01
20,2730,43.00
218,549,8.94
346,291,13.13
845,7262,91.25
912,5810,36.44
27,7828,30.96
479,4825,3.51
263,4865,86.85
714,4785,66.58
137,179,44.18
865,2735,62.30
320,9122,93.06
316,9865,74.11
935,7395,57.79
32,8433,43.29
499,6502,41.70
195,7442,57.69
368,4525,88.04
617,1317,84.76
429,5938,72.34
800,5880,85.25
810,3870,92.61
15,7120,2.08
702,9218,37.77
906,9302,70.15
512,395,97.44
198,4922,5.33
803,8035,99.49
669,2953,54.85
839,8444,10.50
693,4015,93.52
604,5884,28.86
427,4033,63.04
495,698,95.31
166,1563,78.99
188,2707,7.08
904,5044,56.78
37,8399,62.98
69,8108,80.98
241,3419,1.07
789,6981,45.85
580,9353,12.48
283,2560,95.30
977,8843,46.31
141,2132,24.31
573,5281,66.27
360,2772,80.03
765,4803,56.13
17,2783,5.05
22,3414,84.07
101,3569,5.35
817,4295,75.14
799,1797,66.32
236,7549,73.33
191,4673,51.09
668,7067,88.26
5,4145,61.25
881,8926,16.52
233,1227,94.89
531,965,84.03
723,7794,46.86
26,6198,20.86
249,6727,27.25
160,4802,94.51
850,8879,45.25
452,8600,16.42
395,8565,21.47
503,548,26.54
933,4529,7.45
914,6100,44.29
743,604,4.12
371,9964,82.57
143,4736,95.38
712,8382,18.05
313,1561,72.33
734,3256,31.94
678,3229,43.01
396,8644,97.97
312,7539,66.14
119,8437,26.79
919,5469,39.27
771,5473,53.83
940,5950,32.05
913,2493,40.00
675,285,98.64
332,4134,6.26
645,1792,4.72
167,6825,64.25
413,5553,95.55
930,7253,10.41
453,2678,22.35
648,337,46.66
92,1012,73.93
947,7204,92.38
754,2172,91.00
677,2973,55.14
363,4105,84.04
517,1357,34.86
282,7040,76.80
252,9567,57.49
114,2510,43.47
698,617,7.13
146,2669,6.63
864,9148,85.55
835,5748,83.88
715,8308,63.82
253,234,59.99
821,4275,65.49
535,3777,44.62
507,8888,74.52
828,1088,95.47
472,6521,38.86
58,5610,63.61
491,8406,22.11
983,9197,59.84
735,3510,44.82
885,9857,10.69
533,1490,56.99
548,9019,32.51
491,8174,51.02
722,6750,35.14
213,8471,6.83
982,1979,11.79
500,6962,50.79
71,805,34.07
493,5688,9.58
118,714,90.72
508,3689,97.66
329,8263,99.94
260,784,5.91
815,2772,99.77
418,850,6.28
382,9768,95.03
338,2498,35.65
227,4329,96.33
52,5583,77.97
832,1093,54.05
241,3806,73.94
227,1612,23.74
514,7814,31.60
337,3149,53.66
109,4787,27.65
27,4695,17.52
604,9454,95.15
492,8411,44.06
377,3162,98.87
231,3824,31.13
182,2850,81.59
566,3212,55.22
388,164,19.93
367,5528,11.14
62,8917,37.97
807,8798,75.53
101,5867,59.00
115,3243,53.57
480,9249,15.30
481,1044,57.15
602,7760,44.46
946,6562,42.83
358,7631,76.33
557,5151,95.48
95,2873,89.59
71,1756,70.20
360,138,67.12
522,7600,27.43
392,1688,63.06
34,2782,4.83
265,2009,50.66
404,9418,35.76
465,9269,74.32
584,6822,62.43
346,8828,12.68
150,8600,6.48
645,4337,16.54
737,928,11.93
900,3483,48.45
622,6439,20.22
884,3770,72.62
571,2176,79.52
320,8298,89.10
616,5371,42.67
546,7434,73.52
4,4708,22.55
28,8908,30.12
524,415,21.63
864,5890,56.11
593,1182,24.33
548,7976,34.95
352,506,36.65
62,270,37.97
8,4962,94.06
436,8592,16.40
30,171,48.19
386,1077,84.95
214,5532,60.44
850,1177,31.98
828,6270,71.71
602,2661,55.53
30,1884,8.26
453,298,4.36
294,1570,12.18
546,2139,12.04
416,3407,28.46
864,1796,41.72
605,7558,77.17
801,5082,40.74
676,1667,93.51
878,5491,10.99
2,8265,29.42
315,7935,77.93
192,2882,6.76
538,3847,7.76
898,6357,15.75
415,3168,92.30
151,192,70.01
594,8222,23.83
231,9223,81.87
111,7664,48.44
761,7088,74.89
580,4250,84.48
336,6054,86.69
663,9744,63.03
932,1680,75.59
738,937,23.19
663,1452,1.20
752,6652,1.80
868,5753,70.76
281,3443,57.90
422,462,96.27
512,511,91.49
421,9636,67.42
198,2526,98.05
205,3005,99.72
586,6145,22.58
977,7355,59.69
598,8511,21.95
962,1072,71.68
822,4135,79.59
693,8200,11.49
731,1025,99.04
603,1173,96.80
542,444,47.53
584,7857,23.49
560,1113,67.47
571,3837,95.74
240,9664,65.07
284,7770,94.64
111,6457,1.05
654,5411,12.65
343,2208,3.58
613,4609,20.27
873,1632,73.17
835,5405,32.95
486,8041,95.48
822,9894,18.71
153,6321,50.41
515,8420,86.40
437,5742,48.24
296,5618,54.20
764,3037,34.91
661,2736,94.22
81,481,45.90
594,584,36.44
61,2956,33.42
509,826,91.08
850,677,12.74
236,7326,88.43
685,3891,27.80
531,7108,10.17
955,7205,59.84
132,3561,63.15
783,7519,52.94
305,8094,9.54
161,2592,47.39
43,2232,27.66
183,543,82.69
616,5841,84.55
145,8841,63.36
959,5648,26.10
881,6725,69.87
39,4464,60.02
283,9060,8.35
910,2382,2.17
301,7282,63.57
368,4239,34.33
106,8631,85.81
918,7215,91.67
547,7331,25.91
855,6372,56.38
8,5457,35.28
890,1214,7.50
447,3915,66.91
797,5467,72.93
165,9781,31.47
802,6733,82.86
249,5877,95.92
664,2210,27.92
631,4921,29.92
860,435,67.78
555,2724,10.02
911,4948,33.98
920,7369,1.14
668,9186,82.07
195,550,36.05
846,209,67.44
795,7502,71.35
275,4589,61.99
695,2785,46.10
973,3374,99.52
599,4003,67.04
862,1088,98.60
828,4050,44.36
81,2110,57.17
249,7429,52.84
519,392,85.38
37,8199,93.57
294,9366,39.79
778,5395,92.23
753,5686,63.23
622,445,32.26
326,8506,29.00
109,6772,59.88
434,3675,99.41
960,1455,16.12
228,2844,55.04
599,2261,75.62
822,1697,59.37
239,5277,8.43
220,760,72.84
233,5877,34.15
734,2702,8.60
52,9660,15.68
82,5337,5.85
565,3702,72.82
75,3343,58.25
341,8731,77.95
615,1512,73.96
577,4036,63.92
488,3176,68.59
303,7127,51.30
755,8987,53.61
171,4035,32.67
296,7858,97.84
477,9342,2.82
218,9671,71.29
636,4201,5.01
580,2869,9.22
342,4451,89.56
481,7351,64.36
560,7589,87.93
894,1506,25.12
152,8563,30.93
452,5935,21.28
664,2499,69.36
902,794,36.76
820,137,94.29
717,6495,42.31
796,8625,18.63
624,507,1.76
499,321,84.10
145,1172,62.98
938,1477,84.45
372,2403,6.04
766,1048,60.11
886,697,3.23
145,4670,19.77
763,4971,82.01
144,1636,74.01
862,3418,66.31
347,2952,18.84
910,3357,81.98
746,920,8.29
581,7034,20.26
266,7483,37.53
339,1518,16.00
973,3958,45.13
436,9784,83.06
130,567,57.84
228,8014,94.30
283,7772,62.76
116,9016,87.15
576,2708,58.79
503,3403,95.93
756,2697,87.30
415,3335,17.53
691,6900,28.93
201,5402,10.27
563,4618,97.94
847,5465,2.39
87,2412,36.44
731,5490,50.03
787,8696,7.75
438,285,49.67
460,5916,5.04
145,1931,90.98
299,8793,21.41
468,9788,40.17
339,911,16.49
747,7937,94.67
163,284,63.10
618,1268,24.27
861,3408,36.95
170,2555,68.08
199,9187,51.36
456,3243,55.78
387,2057,22.69
781,2073,15.98
908,848,4.14
502,2430,85.02
22,8497,49.84
103,4043,74.77
447,6930,59.05
428,4798,10.14
640,807,89.24
713,6418,39.83
550,5435,9.21
972,9911,79.28
434,4957,73.76
339,7687,64.77
802,4697,80.41
869,580,41.08
451,5120,36.90
999,3287,95.90
781,7491,11.86
501,1688,22.64
941,1302,27.23
61,1171,72.60
749,7967,33.74
386,5104,55.44
792,5000,81.14
219,1734,94.93
880,6660,43.50
515,2963,73.67
173,9968,70.57
986,5934,57.10
846,4244,41.15
456,4842,12.16
820,6105,13.36
298,8298,26.63
228,8810,31.30
208,8740,87.50
256,7498,59.13
336,6307,58.17
748,1179,66.71
231,7982,86.79
355,5881,64.51
402,1979,7.69
118,9813,94.24
497,9058,63.57
142,8307,40.23
981,6753,93.98
759,4517,74.97
558,1840,21.23
147,4134,50.87
759,9689,70.93
422,6893,4.37
149,4426,44.54
339,3029,39.29
907,8672,58.37
522,870,45.82
640,9968,5.46
682,3409,72.67
91,4162,89.85
175,2783,6.46
249,8487,73.41
615,749,83.58
357,1515,65.58
843,9178,12.96
157,1425,93.51
915,5963,96.97
167,8838,73.54
89,7779,83.91
483,4979,38.45
145,1771,88.76
875,779,19.25
995,3576,69.67
168,4519,48.91
941,7237,9.89
679,7706,13.78
998,1866,34.25
669,8013,18.76
476,7943,79.07
904,1749,29.18
469,4794,37.38
419,7386,73.08
673,6252,54.36
958,9874,62.07
295,1136,3.09
193,9743,96.65
89,7279,94.99
680,6079,38.83
237,9035,7.05
955,1733,89.73
818,1865,55.29
235,3768,7.42
565,198,20.43
151,7188,6.38
120,3307,82.76
290,939,65.70
554,784,97.95
224,7389,5.07
449,3317,40.97
344,1655,22.41
167,128,12.97
169,8537,86.06
979,8914,64.15
846,7200,77.66
165,7496,50.50
379,9032,72.74
556,2388,81.10
389,2237,93.58
513,3364,14.23
54,6029,60.15
186,3218,33.92
137,3494,24.69
651,5316,16.48
184,312,38.96
899,3343,40.58
51,1390,84.61
868,9834,46.46
935,5899,28.69
91,5300,98.27
701,8060,36.05
452,7142,15.88
800,9444,86.66
109,3869,53.32
77,5151,23.61
211,4769,17.20
909,5641,22.48
491,8279,25.73
353,9204,31.89
23,9379,9.82
442,9768,48.23
58,1425,11.80
978,8991,37.50
227,4337,63.01
268,1868,40.80
155,5289,92.59
377,6838,55.95
931,2539,48.45
467,3141,61.48
648,4849,20.58
906,5295,48.62
511,1189,91.09
893,6993,76.52
488,4835,94.95
493,3931,96.48
607,9147,61.34
947,1740,19.08
21,2156,43.58
767,607,80.47
157,5927,47.55
55,5988,63.74
702,3499,74.15
699,7523,95.12
720,1514,72.81
332,1031,62.36
385,4577,86.68
175,3574,77.97
450,8897,29.70
877,2143,91.23
339,2228,80.72
907,2598,84.62
904,1972,7.47
16,7577,81.94
342,3858,96.42
838,1879,8.93
854,2318,6.81
166,1267,39.74
952,6402,37.55
878,5788,56.64
466,2428,14.94
272,9912,43.75
26,7038,63.76
368,1006,71.39
709,1336,79.18
151,4320,26.18
189,3247,33.08
642,458,58.53
154,822,16.30
107,9864,25.88
495,3618,65.46
561,5783,74.80
908,9343,4.89
567,5076,65.64
934,7678,53.76
275,578,41.11
608,1707,23.04
761,874,19.20
256,2966,88.26
385,4786,42.66
162,5271,85.46
102,5719,51.77
761,9534,37.17
188,6945,70.77
59,5445,76.07
664,5495,39.16
968,6923,3.66
122,7784,33.76
772,2710,33.54
4,8980,97.72
428,3715,12.61
455,8094,70.26
675,5853,57.71
500,1005,63.63
632,7848,42.00
620,3642,56.04
992,2347,52.93
809,6226,56.41
881,7002,2.67
361,466,9.44
443,8371,71.88
898,7616,24.06
270,675,30.38
195,5186,21.87
980,2867,96.12
431,5968,22.77
31,7709,98.58
197,1544,74.00
756,2278,77.57
353,8942,71.97
204,844,54.48
127,9720,67.79
952,1826,47.83
174,5052,23.83
121,5563,55.88
400,2896,16.91
582,2278,94.44
136,7432,86.07
794,5461,38.38
415,211,70.51
566,5845,92.65
677,2029,34.41
534,5502,42.42
201,7214,44.97
237,6797,98.35
899,4978,6.63
12,9570,2.80
657,2674,42.94
266,1453,88.56
501,1842,65.82
223,5207,24.97
881,6155,4.20
548,2044,42.10
932,6077,7.41
520,4052,69.49
569,4276,67.28
312,144,84.06
959,6147,72.16
480,6287,10.29
142,2597,48.34
857,9617,75.15
525,4929,75.58
94,4124,60.07
457,2811,51.93
907,8809,55.73
74,1114,39.35
274,7865,9.92
793,4245,72.73
101,2736,67.81
175,8954,70.77
465,2699,56.83
540,5640,78.36
99,2049,30.67
444,1989,92.41
596,6543,27.67
212,425,88.45
195,3620,7.64
671,1434,25.67
656,4722,16.74
664,5021,50.21
134,7692,38.26
493,9726,9.37
275,5667,74.38
441,4778,74.08
438,1822,26.45
47,165,66.47
621,9028,22.13
57,6702,76.28
900,396,49.88
421,349,53.00
797,1032,37.41
597,6471,61.24
965,345,24.29
98,7710,87.30
218,5719,34.67
6,5335,79.61
734,135,7.39
681,3759,94.21
205,3340,4.54
150,7764,57.61
26,9687,53.94
497,2490,56.16
548,7557,1.65
904,7894,32.67
107,1048,25.24
420,6985,62.55
117,8237,43.06
78,9265,20.95
128,5776,94.00
867,542,67.03
764,6618,18.66
797,1161,88.09
953,7927,12.26
248,2566,20.58
880,5047,68.52
217,8889,40.01
621,6362,39.64
225,2964,53.24
610,7587,48.41
160,3391,63.30
321,2218,69.92
41,6787,16.22
843,9291,59.33
363,5379,60.27
866,4686,12.97
582,4268,4.43
199,721,30.30
679,2646,24.73
503,3895,49.89
473,9979,37.78
527,3324,51.08
781,7988,63.82
665,9879,92.91
820,3666,29.28
612,7676,80.23
932,859,89.82
559,3916,72.91
619,5442,27.66
988,5244,65.36
761,4123,98.34
600,9165,10.50
302,2736,45.71
992,1366,28.60
964,3051,54.72
859,6571,91.49
120,6666,6.35
29,1447,15.21
436,3132,55.43
527,5728,24.99
77,1065,32.54
491,7487,76.31
918,9240,36.52
864,8963,82.80
992,2134,93.50
299,2440,53.25
294,682,13.33
783,2160,10.12
567,3240,86.16
796,8812,11.54
920,4884,16.73
144,9285,15.61
397,1055,27.19
292,1623,55.91
239,1277,38.62
176,6835,74.31
364,8528,92.95
600,4550,56.96
960,1243,65.60
623,9085,34.33
520,1466,20.16
557,6071,45.86
743,4631,25.90
478,9677,37.77
20,8695,42.90
756,6335,28.97
810,1771,30.72
674,4633,84.42
606,7740,31.87
476,6168,96.85
119,5210,79.51
620,3045,42.31
408,4168,54.76
178,2260,95.22
105,2397,2.98
879,7712,11.59
794,967,32.79
49,5638,2.10
201,7660,47.21
383,9285,90.20
970,7711,31.18
570,7196,2.15
789,4371,82.95
136,508,85.04
97,9766,18.09
129,5213,69.59
678,4737,37.94
772,2006,10.94
190,2821,12.66
174,1165,5.59
742,2808,12.55
590,9762,24.21
308,9801,5.01
809,8530,58.73
682,4854,89.00
264,3295,94.37
29,323,8.35
144,1968,1.84
827,7748,98.37
663,5676,11.89
588,7920,58.83
128,487,49.83
680,8750,93.20
156,6865,41.52
834,2270,91.74
508,7605,57.96
210,1385,55.74
470,3592,34.59
826,555,13.57
386,6042,18.73
626,9359,29.50
438,5982,34.06
924,4326,22.83
455,2497,55.28
966,1447,55.62
930,7204,27.68
827,9959,13.32
998,6641,16.30
919,7301,48.03
583,4283,7.00
13,853,54.93
73,7517,39.58
549,5367,19.47
758,309,90.35
388,9515,81.58
773,5997,93.13
254,1018,30.05
566,1356,68.63
477,5664,86.20
458,683,76.79
549,6650,88.18
359,1462,3.30
954,6141,68.04
376,1562,66.36
605,4470,10.32
80,6292,99.37
792,7377,72.51
941,8367,48.21
239,7818,56.61
561,6764,67.76
267,2438,47.90
506,5663,60.67
596,3585,67.60
860,9252,18.58
216,7289,98.85
339,8611,91.22
147,8091,18.88
956,2478,11.66
874,2860,34.63
7,4642,75.82
391,1038,60.41
478,6017,88.16
220,4662,54.41
843,8720,81.44
604,7711,68.93
204,2867,31.95
959,8737,20.99
341,6720,69.22
687,1082,34.88
660,1064,44.08
64,3503,20.10
430,6865,77.52
483,784,31.28
864,2688,28.83
635,4612,1.54
515,561,24.24
18,4522,19.99
151,4046,6.12
254,4051,87.69
941,5336,78.62
447,8369,53.78
40,9781,21.38
35,6296,51.07
493,2923,43.38
499,7137,32.48
84,1401,17.88
568,8748,30.30
434,4339,55.14
734,5349,48.07
102,9690,32.95
848,5754,96.39
644,2973,94.21
460,4129,55.13
85,5834,29.74
582,241,19.96
363,5626,14.29
88,6670,51.54
365,309,60.16
412,6710,5.82
700,833,36.01
654,2454,43.32
270,1124,18.50
410,9938,65.65
977,8710,22.71
758,2953,30.44
467,9788,82.15
722,136,87.99
102,2946,54.94
111,5369,16.63
363,1554,73.68
203,8480,59.29
718,4594,15.70
835,438,15.33
398,9346,43.70
568,9699,8.15
928,6575,67.21
205,4523,91.58
294,4249,86.91
956,2787,49.70
881,2427,58.59
132,8019,10.80
283,5104,98.72
549,6396,27.38
957,4018,97.02
652,4575,54.17
312,4475,87.69
812,3253,11.46
947,8030,42.15
807,3835,10.28
8,5261,99.98
35,6039,9.20
211,8327,98.87
462,5611,27.05
405,5476,99.93
882,3655,29.54
629,9669,93.99
240,6364,55.83
681,5899,40.56
872,1689,66.52
282,6074,89.95
791,8039,18.60
552,3375,61.18
867,8386,64.63
900,7703,71.83
749,1106,17.45
367,182,54.83
850,4469,78.58
8,8706,47.63
422,3792,82.31
662,9571,43.28
985,7248,63.52
105,8941,31.71
373,3749,90.29
642,4697,18.44
335,2581,67.43
788,6792,98.79
340,6156,25.46
139,914,76.79
918,2099,53.47
561,7937,21.28
941,795,73.60
869,9676,34.33
476,7461,48.99
91,9183,4.07
490,399,25.10
467,8150,40.64
737,8938,64.41
591,7243,25.55
934,5015,72.30
713,8151,95.01
75,8968,85.57
332,3791,64.37
46,9554,31.60
817,4713,85.42
55,4107,34.55
691,1512,84.65
571,4954,20.41
64,6366,96.76
846,6423,64.19
796,8769,93.36
848,983,52.95
933,8022,62.96
503,6714,39.30
187,2158,11.10
450,9539,51.77
233,1499,27.72
201,379,31.98
271,9183,29.56
524,1514,90.39
550,1507,98.25
397,7525,43.71
463,2976,31.89
942,2252,23.98
631,8525,45.29
204,3150,55.59
502,3270,92.70
548,8469,53.34
662,777,4.50
106,8981,94.24
624,6052,60.74
486,7106,92.57
16,9945,36.47
633,9589,35.72
70,3217,1.75
259,4895,15.65
295,5399,56.99
547,3005,55.98
894,1470,31.79
649,7423,28.40
271,2732,8.02
762,602,17.31
330,3470,53.95
709,4883,56.44
648,6940,41.00
487,5734,67.45
565,9427,3.07
181,1613,48.53
897,224,9.90
480,1314,55.07
615,7776,15.22
774,149,38.50
263,6249,2.31
942,357,64.95
935,1342,95.28
64,1674,51.35
423,788,5.14
33,5994,46.05
352,9395,83.83
493,5633,43.61
368,4342,81.27
354,1057,20.57
955,844,67.08
749,3647,33.83
26,8549,55.95
509,9219,27.99
27,7304,8.63
663,5147,69.64
199,8710,74.85
462,7049,86.43
443,7927,85.20
666,7989,24.15
340,1935,38.08
957,3619,4.39
209,9829,35.95
160,3387,84.94
49,1144,90.52
583,1876,99.18
429,3293,93.78
446,5577,63.02
685,5432,78.77
384,7468,69.58
381,9147,26.09
467,3737,42.21
35,6800,31.19
632,5950,63.59
398,8963,88.21
274,5113,71.61
709,2133,88.75
374,8345,54.85
174,405,18.00
965,7382,80.15
543,3859,6.53
468,4582,26.53
687,4636,46.57
157,3364,36.74
368,8099,96.65
488,5965,57.88
121,130,58.28
374,422,45.63
925,4402,51.09
136,1076,69.32
125,1162,19.76
952,1972,41.67
241,7714,15.61
646,2340,94.63
853,5964,99.43
917,4158,20.65
483,8544,23.43
614,1058,95.37
352,7228,47.59
441,1450,24.14
128,9568,29.90
80,139,22.03
662,817,86.96
694,1989,6.07
635,774,33.29
963,4680,56.62
858,8304,13.92
732,109,65.05
866,8420,52.11
52,1234,57.43
394,9865,23.83
419,3098,81.45
828,9302,55.93
605,2438,76.22
998,9372,57.17
38,807,18.07
925,5638,44.59
87,1764,6.53
714,4880,7.72
876,7177,80.55
66,7733,33.33
528,8067,82.22
109,2117,91.93
599,214,45.12
63,2516,77.37
489,370,39.77
639,9739,72.00
214,3485,9.85
777,4515,93.48
581,2185,46.79
675,3871,59.57
570,9650,96.49
131,9684,18.62
869,4157,24.17
401,9313,91.02
515,4466,28.67
524,4677,63.07
480,4235,72.48
138,8616,56.64
721,7329,28.70
710,9572,82.51
470,5758,1.28
554,8872,58.98
358,7304,9.92
469,413,59.92
375,5608,66.19
877,1029,47.96
823,5292,93.41
73,2072,96.06
249,419,44.95
603,3073,98.01
169,8655,7.90
113,1230,53.34
686,3439,61.16
491,7127,96.38
972,1985,46.88
637,915,44.71
59,6789,91.07
915,854,79.47
174,643,59.44
289,312,77.26
92,2982,1.21
865,9070,45.34
426,2197,26.93
981,5060,45.09
861,5047,68.57
651,7757,90.49
524,9367,31.22
526,2094,50.91
470,7199,87.91
921,3689,71.96
22,9662,79.22
912,5204,47.24
389,2202,44.47
518,311,95.64
205,8490,83.67
305,267,18.59
90,3892,93.02
310,7939,49.56
268,1261,74.20
369,2174,34.19
286,9292,23.95
11,1915,46.14
9,5427,27.94
789,8401,67.31
7,8891,1.01
634,7370,5.93
254,9270,51.41
267,6621,64.98
244,2920,48.11
554,8220,46.47
943,1682,13.72
625,804,25.96
796,5557,83.35
682,411,46.72
804,8032,20.41
26,678,92.79
806,9602,10.17
529,1845,86.78
632,705,83.61
363,4535,49.68
452,1914,42.51
754,8704,62.55
701,9537,85.19
326,9723,18.26
611,9044,87.43
57,3808,44.70
387,2601,88.84
29,7434,78.79
187,7949,13.35
502,8784,39.19
414,1972,60.76
617,4720,6.86
992,9182,89.29
722,7092,89.03
773,8287,43.34
366,8327,89.97
909,1824,55.93
819,7206,69.44
348,380,14.09
114,9300,66.43
290,2127,90.61
394,5320,58.41
858,1887,85.15
548,5020,77.97
183,9966,34.65
788,915,31.58
998,2322,74.61
570,6440,11.99
134,8717,67.70
749,7846,63.25
948,4137,75.04
490,9335,21.28
958,8295,88.14
150,510,38.22
802,3372,17.25
486,1889,20.41
701,5782,47.01
293,3545,96.94
162,6664,47.18
386,9331,75.95
232,2568,1.02
458,4302,43.77
240,4538,61.72
205,4656,89.02
445,7656,14.20
164,3663,5.84
784,4511,92.57
196,8000,31.84
47,9308,49.67
348,4140,85.27
94,1126,83.45
258,4200,5.89
730,641,75.10
327,5218,97.99
123,5275,52.94
914,2913,73.98
705,7165,87.92
52,9786,80.30
67,7003,92.98
492,9979,32.89
448,8027,76.49
256,4017,37.29
122,2635,78.94
59,5342,65.19
774,6395,94.82
819,3853,28.33
757,946,87.02
273,2080,75.48
368,6345,54.52
465,9296,6.06
